incident_id,timestamp,site_id,reporter_role,narrative_text,category,severity,cyber_nexus,cyber_implication,nist_csf_function,pattern_flag,_outcome,_location,_confidence
INC-000192,2026-03-07T01:40:00,SITE-D,guard,An item was reported missing from the parking lot at 01:40.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,parking_lot,1.0
INC-000288,2026-03-07T01:40:00,SITE-E,guard,A slip-and-fall was reported in the main lobby at 01:40; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,main_lobby,1.0
INC-000046,2026-03-07T07:12:00,SITE-G,guard,"At 07:12, a suspected theft was reported in the records room.",PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,False,observation,records_room,1.0
INC-000421,2026-03-07T08:57:00,SITE-F,guard,"At 08:57, a person at the main gate could not be verified against the visitor log.",VP-01,P4,moderate,Unverified identity / potential pretext,Identify,False,observation,main_gate,1.0
INC-000388,2026-03-07T16:22:00,SITE-A,guard,Documents containing personal information were found in open trash at the parking lot at 16:22.,IF-02,P4,moderate,Sensitive data / PII disclosure via disposal,Protect,False,observation,parking_lot,1.0
INC-000302,2026-03-08T02:23:00,SITE-C,supervisor,A slip-and-fall was reported in the dormitory entrance at 02:23; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,dormitory_entrance,1.0
INC-000521,2026-03-08T11:02:00,SITE-F,guard,Graffiti was found on the exterior wall near the classroom building at 11:02.,PR-02,P4,none,No cyber-nexus,N/A,False,observation,classroom_building,1.0
INC-000111,2026-03-08T11:21:00,SITE-E,guard,"At 11:21, intact sensitive paperwork was discovered in unsecured disposal near the parking lot.",IF-02,P4,moderate,Sensitive data / PII disclosure via disposal,Protect,False,observation,parking_lot,1.0
INC-000143,2026-03-08T12:27:00,SITE-A,supervisor,"At 12:27, a suspected theft was reported in the administration office.",PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,False,observation,administration_office,1.0
INC-000463,2026-03-08T13:41:00,SITE-G,guard,Individual seen repeatedly observing the server room entrances and photographing the layout at 13:41.,SV-03,P2,moderate,Pre-attack intelligence gathering,Identify,False,observation,server_room,0.86
INC-000079,2026-03-08T14:27:00,SITE-G,guard,"Individual observed in the records room at 14:27, well outside authorized hours.",AC-05,P2,moderate,Anomalous presence outside authorized hours,Detect,False,observation,records_room,1.0
INC-000484,2026-03-08T18:36:00,SITE-E,guard,Subject at administration office at 18:36 attempted to talk past the officer using claimed authority and time pressure.,VP-03,P1,high,Front-line pretexting leading to access or info disclosure,Protect,False,attempt,administration_office,1.0
INC-000595,2026-03-08T20:19:00,SITE-C,guard,Visitor at the classroom building at 20:19 declined to provide identification and had no record of appointment.,VP-01,P4,moderate,Unverified identity / potential pretext,Identify,False,attempt,classroom_building,1.0
INC-000528,2026-03-08T21:30:00,SITE-A,account_manager,Individual seen repeatedly observing the cafeteria entrances and photographing the layout at 21:30.,SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,cafeteria,0.86
INC-000499,2026-03-09T01:18:00,SITE-D,guard,"Individual observed in the server room at 01:18, well outside authorized hours.",AC-05,P2,moderate,Anomalous presence outside authorized hours,Detect,False,observation,server_room,1.0
INC-000106,2026-03-09T03:01:00,SITE-F,guard,"At 03:01, a cooling failure was noted in the server room.",IN-02,P2,moderate,Availability risk to dependent systems,Protect,False,observation,server_room,1.0
INC-000207,2026-03-09T06:07:00,SITE-F,supervisor,"At 06:07, an unknown laptop was found connected to a network port in the server room.",DV-02,P1,critical,Direct network or endpoint compromise,Detect,False,success,server_room,1.0
INC-000081,2026-03-09T06:22:00,SITE-B,guard,"At 06:22, a trespasser was noted crossing into the grounds at the courtyard.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,courtyard,1.0
INC-000023,2026-03-09T06:34:00,SITE-F,account_manager,Access log at library showed the same credential used at two separate points within minutes around 06:34.,AC-03,P3,high,Credential misuse / cloning / orphaned access,Protect,False,observation,library,1.0
INC-000469,2026-03-09T10:15:00,SITE-A,guard,Camera covering the main gate was found repositioned away from the entry at 10:15.,SV-01,P1,high,Defeating detection to enable later intrusion,Detect,True,observation,main_gate,1.0
INC-000450,2026-03-09T11:48:00,SITE-C,guard,Graffiti was found on the exterior wall near the classroom building at 11:48.,PR-02,P4,none,No cyber-nexus,N/A,False,observation,classroom_building,1.0
INC-000424,2026-03-09T16:55:00,SITE-F,supervisor,A slip-and-fall was reported in the main gate at 16:55; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,main_gate,1.0
INC-000116,2026-03-09T17:02:00,SITE-F,guard,"At 17:02, an open and active network port was noted in the main lobby.",IN-03,P3,high,Network tap / unauthorized connectivity,Detect,False,observation,main_lobby,1.0
INC-000610,2026-03-09T17:20:00,SITE-A,guard,Camera covering the courtyard was found repositioned away from the entry at 17:20.,SV-01,P1,high,Defeating detection to enable later intrusion,Detect,True,observation,courtyard,1.0
INC-000231,2026-03-09T22:36:00,SITE-E,guard,"At 22:36, motion reported in the dormitory entrance during a period with no scheduled activity.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,dormitory_entrance,1.0
INC-000210,2026-03-10T00:23:00,SITE-B,supervisor,A USB flash drive was found unattended in the rear entrance at 00:23.,DV-01,P3,high,Malware / BadUSB introduction vector,Protect,False,observation,rear_entrance,1.0
INC-000458,2026-03-10T04:05:00,SITE-F,guard,An unauthorized person was observed viewing a staff workstation screen in the network closet at 04:05.,IF-03,P2,moderate,Credential or information disclosure (visual),Protect,False,observation,network_closet,1.0
INC-000247,2026-03-10T04:54:00,SITE-E,guard,Individual observed photographing access points near the rear entrance at 04:54.,DV-03,P4,moderate,Reconnaissance / information gathering,Detect,False,observation,rear_entrance,1.0
INC-000568,2026-03-10T04:57:00,SITE-D,supervisor,"At 04:57, the records room camera feed was offline with no maintenance scheduled.",SV-01,P1,high,Defeating detection to enable later intrusion,Detect,False,observation,records_room,1.0
INC-000105,2026-03-10T20:28:00,SITE-E,guard,An individual was observed climbing the perimeter fence near the main gate at 20:28.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000558,2026-03-10T23:12:00,SITE-B,guard,"At 23:12, an open and active network port was noted in the network closet.",IN-03,P1,high,Network tap / unauthorized connectivity,Detect,False,observation,network_closet,1.0
INC-000505,2026-03-11T03:18:00,SITE-C,account_manager,Visitor at the network closet at 03:18 declined to provide identification and had no record of appointment.,VP-01,P2,moderate,Unverified identity / potential pretext,Identify,False,attempt,network_closet,1.0
INC-000110,2026-03-11T08:52:00,SITE-C,guard,"At 08:52, an unscheduled delivery was dropped at the main lobby with no manifest.",VP-04,P4,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,main_lobby,1.0
INC-000128,2026-03-11T08:53:00,SITE-E,supervisor,"At 08:53, movement was noted along the library route that avoids camera coverage.",SV-02,P4,moderate,Detection-gap exploitation,Detect,False,observation,library,0.83
INC-000145,2026-03-11T19:27:00,SITE-D,guard,An individual was observed climbing the perimeter fence near the main gate at 19:27.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000326,2026-03-11T20:31:00,SITE-E,supervisor,"At 20:31, a fire alarm activated in the parking lot; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,parking_lot,1.0
INC-000534,2026-03-11T21:26:00,SITE-E,account_manager,Graffiti was found on the exterior wall near the records room at 21:26.,PR-02,P3,none,No cyber-nexus,N/A,False,observation,records_room,1.0
INC-000104,2026-03-12T00:42:00,SITE-G,supervisor,"At 00:42, a fire alarm activated in the records room; area checked and cleared.",PR-04,P2,none,No cyber-nexus (safety event),N/A,True,observation,records_room,1.0
INC-000356,2026-03-12T06:51:00,SITE-A,guard,"At 06:51, a trespasser was noted crossing into the grounds at the parking lot.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,parking_lot,1.0
INC-000488,2026-03-12T22:18:00,SITE-B,guard,"At 22:18, an unscheduled delivery was dropped at the it office with no manifest.",VP-04,P2,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,it_office,1.0
INC-000539,2026-03-13T03:33:00,SITE-E,guard,"At 03:33, a person at the main lobby could not be verified against the visitor log.",VP-01,P4,moderate,Unverified identity / potential pretext,Identify,False,observation,main_lobby,1.0
INC-000456,2026-03-13T06:22:00,SITE-G,guard,Badge presented at it office at 06:22 belonged to a person no longer affiliated with the institution.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,True,observation,it_office,1.0
INC-000475,2026-03-13T11:44:00,SITE-E,guard,"At 11:44, a trespasser was noted crossing into the grounds at the main gate.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000062,2026-03-13T15:40:00,SITE-G,supervisor,Subject observed moving through a known camera gap near the classroom building at 15:40.,SV-02,P4,moderate,Detection-gap exploitation,Detect,False,observation,classroom_building,0.75
INC-000432,2026-03-13T19:25:00,SITE-F,supervisor,"At 19:25, a trespasser was noted crossing into the grounds at the main gate.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000017,2026-03-14T00:38:00,SITE-E,guard,Graffiti was found on the exterior wall near the main gate at 00:38.,PR-02,P4,none,No cyber-nexus,N/A,False,observation,main_gate,1.0
INC-000609,2026-03-14T02:59:00,SITE-A,supervisor,"At 02:59, the parking lot camera feed was offline with no maintenance scheduled.",SV-01,P1,high,Defeating detection to enable later intrusion,Detect,True,observation,parking_lot,1.0
INC-000154,2026-03-14T06:24:00,SITE-A,guard,An item was reported missing from the parking lot at 06:24.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,parking_lot,1.0
INC-000114,2026-03-14T14:00:00,SITE-A,guard,Documents containing personal information were found in open trash at the parking lot at 14:00.,IF-02,P4,moderate,Sensitive data / PII disclosure via disposal,Protect,False,observation,parking_lot,1.0
INC-000172,2026-03-14T16:39:00,SITE-D,guard,"At 16:39, a fire alarm activated in the library; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,library,1.0
INC-000060,2026-03-14T17:38:00,SITE-F,account_manager,"At 17:38, a fire alarm activated in the main gate; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,main_gate,1.0
INC-000347,2026-03-14T18:00:00,SITE-A,guard,At 18:00 the courtyard gate latch appeared forced and the door was standing open.,AC-02,P1,high,Physical access path bypassing controls,Protect,False,success,courtyard,1.0
INC-000425,2026-03-14T18:01:00,SITE-B,guard,A slip-and-fall was reported in the library at 18:01; first aid rendered.,PR-04,P3,none,No cyber-nexus (safety event),N/A,True,observation,library,1.0
INC-000581,2026-03-14T20:40:00,SITE-D,guard,"At 20:40, motion reported in the rear entrance during a period with no scheduled activity.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,rear_entrance,1.0
INC-000611,2026-03-14T22:05:00,SITE-A,supervisor,Camera covering the server room was found repositioned away from the entry at 22:05.,SV-01,P1,high,Defeating detection to enable later intrusion,Detect,True,observation,server_room,1.0
INC-000190,2026-03-15T00:40:00,SITE-E,guard,A slip-and-fall was reported in the rear entrance at 00:40; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,rear_entrance,1.0
INC-000599,2026-03-15T03:08:00,SITE-F,guard,"At 03:08, minor vandalism was noted at the cafeteria.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,cafeteria,1.0
INC-000181,2026-03-15T07:19:00,SITE-B,guard,"At 07:19, an unscheduled delivery was dropped at the network closet with no manifest.",VP-04,P2,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,network_closet,1.0
INC-000535,2026-03-15T16:48:00,SITE-G,supervisor,An item was reported missing from the chapel at 16:48.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,chapel,1.0
INC-000500,2026-03-15T17:00:00,SITE-G,guard,"At 17:00, the server room was found unlocked and occupied by an unidentified individual.",IN-01,P1,critical,Direct access to infrastructure (compromise risk),Protect,False,success,server_room,1.0
INC-000452,2026-03-15T19:03:00,SITE-G,guard,An individual was observed climbing the perimeter fence near the main gate at 19:03.,PR-03,P3,low,Perimeter integrity (low cyber-nexus),N/A,True,observation,main_gate,1.0
INC-000310,2026-03-15T19:40:00,SITE-F,guard,Subject observed moving through a known camera gap near the server room at 19:40.,SV-02,P2,moderate,Detection-gap exploitation,Detect,False,observation,server_room,0.75
INC-000437,2026-03-15T20:50:00,SITE-F,guard,"At 20:50, minor vandalism was noted at the cafeteria.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,cafeteria,1.0
INC-000389,2026-03-15T23:03:00,SITE-C,account_manager,"At 23:03, minor vandalism was noted at the network closet.",PR-02,P3,none,No cyber-nexus,N/A,False,observation,network_closet,1.0
INC-000615,2026-03-15T23:12:00,SITE-E,guard,Individual seen repeatedly observing the rear entrance entrances and photographing the layout at 23:12.,SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,rear_entrance,0.86
INC-000562,2026-03-16T01:32:00,SITE-D,guard,"At 01:32, a fire alarm activated in the main gate; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,main_gate,1.0
INC-000031,2026-03-16T01:47:00,SITE-E,guard,"At 01:47, a suspected theft was reported in the main gate.",PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,main_gate,1.0
INC-000507,2026-03-16T09:40:00,SITE-G,guard,A slip-and-fall was reported in the library at 09:40; first aid rendered.,PR-04,P3,none,No cyber-nexus (safety event),N/A,True,observation,library,1.0
INC-000329,2026-03-16T11:34:00,SITE-G,supervisor,Badge presented at records room at 11:34 belonged to a person no longer affiliated with the institution.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,True,observation,records_room,1.0
INC-000369,2026-03-16T11:40:00,SITE-B,guard,"At 11:40, the server room was found unlocked and occupied by an unidentified individual.",IN-01,P1,critical,Direct access to infrastructure (compromise risk),Protect,False,success,server_room,1.0
INC-000592,2026-03-16T15:11:00,SITE-A,guard,A slip-and-fall was reported in the classroom building at 15:11; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,classroom_building,1.0
INC-000281,2026-03-16T20:03:00,SITE-B,guard,A slip-and-fall was reported in the rear entrance at 20:03; first aid rendered.,PR-04,P3,none,No cyber-nexus (safety event),N/A,True,observation,rear_entrance,1.0
INC-000353,2026-03-16T21:11:00,SITE-C,guard,A slip-and-fall was reported in the network closet at 21:11; first aid rendered.,PR-04,P3,none,No cyber-nexus (safety event),N/A,False,observation,network_closet,1.0
INC-000037,2026-03-16T22:19:00,SITE-G,supervisor,A slip-and-fall was reported in the courtyard at 22:19; first aid rendered.,PR-04,P3,none,No cyber-nexus (safety event),N/A,True,observation,courtyard,1.0
INC-000103,2026-03-17T01:29:00,SITE-G,guard,"At 01:29, an unscheduled delivery was dropped at the chapel with no manifest.",VP-04,P4,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,chapel,1.0
INC-000413,2026-03-17T01:53:00,SITE-B,supervisor,"At 01:53, a subject was recording the parking lot entry layout on a phone.",DV-03,P4,moderate,Reconnaissance / information gathering,Detect,False,observation,parking_lot,1.0
INC-000299,2026-03-17T02:38:00,SITE-C,guard,An item was reported missing from the courtyard at 02:38.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,courtyard,1.0
INC-000516,2026-03-17T03:11:00,SITE-D,guard,An individual was observed climbing the perimeter fence near the main gate at 03:11.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000243,2026-03-17T05:26:00,SITE-A,supervisor,Individual at administration office at 05:26 claimed to be an IT vendor but could not produce a work order or company ID.,VP-02,P1,high,Pretext for access to systems or restricted spaces,Protect,True,observation,administration_office,1.0
INC-000518,2026-03-17T08:34:00,SITE-A,supervisor,Individual at server room at 08:34 claimed to be an IT vendor but could not produce a work order or company ID.,VP-02,P1,high,Pretext for access to systems or restricted spaces,Protect,True,observation,server_room,1.0
INC-000227,2026-03-17T08:52:00,SITE-G,account_manager,A slip-and-fall was reported in the courtyard at 08:52; first aid rendered.,PR-04,P3,none,No cyber-nexus (safety event),N/A,True,observation,courtyard,1.0
INC-000550,2026-03-17T09:46:00,SITE-A,account_manager,"At approximately 09:46, a subject entered via the records room behind an authorized employee and did not badge in.",AC-01,P1,high,Unauthorized physical access to endpoints/credentials,Protect,False,success,records_room,0.75
INC-000428,2026-03-17T11:22:00,SITE-E,guard,Unrecognized device observed plugged into equipment in the server room at 11:22.,DV-02,P1,critical,Direct network or endpoint compromise,Detect,False,success,server_room,1.0
INC-000084,2026-03-17T16:22:00,SITE-D,supervisor,Subject at parking lot at 16:22 attempted to talk past the officer using claimed authority and time pressure.,VP-03,P3,high,Front-line pretexting leading to access or info disclosure,Protect,False,attempt,parking_lot,1.0
INC-000544,2026-03-17T19:44:00,SITE-G,guard,Badge presented at administration office at 19:44 belonged to a person no longer affiliated with the institution.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,True,observation,administration_office,1.0
INC-000151,2026-03-18T11:07:00,SITE-G,account_manager,Subject observed moving through a known camera gap near the network closet at 11:07.,SV-02,P2,moderate,Detection-gap exploitation,Detect,False,observation,network_closet,0.75
INC-000468,2026-03-18T19:03:00,SITE-B,guard,"At 19:03, a fire alarm activated in the main lobby; area checked and cleared.",PR-04,P3,none,No cyber-nexus (safety event),N/A,True,observation,main_lobby,1.0
INC-000216,2026-03-19T01:52:00,SITE-G,guard,"At 01:52, a trespasser was noted crossing into the grounds at the main gate.",PR-03,P3,low,Perimeter integrity (low cyber-nexus),N/A,True,observation,main_gate,1.0
INC-000256,2026-03-19T03:03:00,SITE-A,supervisor,Badge presented at records room at 03:03 belonged to a person no longer affiliated with the institution.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,False,observation,records_room,1.0
INC-000391,2026-03-19T04:36:00,SITE-E,supervisor,Subject at classroom building at 04:36 attempted to talk past the officer using claimed authority and time pressure.,VP-03,P3,high,Front-line pretexting leading to access or info disclosure,Protect,False,attempt,classroom_building,1.0
INC-000226,2026-03-19T17:12:00,SITE-A,guard,A slip-and-fall was reported in the main gate at 17:12; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,main_gate,1.0
INC-000418,2026-03-19T18:37:00,SITE-B,guard,Graffiti was found on the exterior wall near the network closet at 18:37.,PR-02,P3,none,No cyber-nexus,N/A,False,observation,network_closet,1.0
INC-000155,2026-03-19T19:05:00,SITE-G,guard,An individual was observed climbing the perimeter fence near the main gate at 19:05.,PR-03,P3,low,Perimeter integrity (low cyber-nexus),N/A,True,observation,main_gate,1.0
INC-000167,2026-03-19T20:40:00,SITE-F,guard,"Unexpected parcel left at the courtyard at 20:40, addressed to no known recipient.",VP-04,P4,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,courtyard,1.0
INC-000619,2026-03-20T01:32:00,SITE-F,guard,"At 01:32, a self-described maintenance contractor sought access to the rear entrance without a verifiable assignment.",VP-02,P3,high,Pretext for access to systems or restricted spaces,Protect,False,observation,rear_entrance,1.0
INC-000618,2026-03-20T06:32:00,SITE-A,account_manager,"At 06:32, a self-described maintenance contractor sought access to the library without a verifiable assignment.",VP-02,P1,high,Pretext for access to systems or restricted spaces,Protect,True,observation,library,1.0
INC-000429,2026-03-20T06:54:00,SITE-B,guard,An item was reported missing from the classroom building at 06:54.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,classroom_building,1.0
INC-000397,2026-03-20T12:54:00,SITE-F,guard,An item was reported missing from the network closet at 12:54.,PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,False,observation,network_closet,1.0
INC-000150,2026-03-20T16:13:00,SITE-A,supervisor,Badge presented at library at 16:13 belonged to a person no longer affiliated with the institution.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,True,observation,library,1.0
INC-000361,2026-03-20T20:04:00,SITE-C,supervisor,"At 20:04, a suspected theft was reported in the cafeteria.",PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,True,observation,cafeteria,1.0
INC-000402,2026-03-20T20:48:00,SITE-G,guard,"At 20:48, a fire alarm activated in the administration office; area checked and cleared.",PR-04,P2,none,No cyber-nexus (safety event),N/A,True,observation,administration_office,1.0
INC-000234,2026-03-20T22:07:00,SITE-A,supervisor,"At 22:07, minor vandalism was noted at the classroom building.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,classroom_building,1.0
INC-000120,2026-03-21T04:14:00,SITE-D,guard,At 04:14 the cafeteria gate latch appeared forced and the door was standing open.,AC-02,P1,high,Physical access path bypassing controls,Protect,False,success,cafeteria,1.0
INC-000616,2026-03-21T07:12:00,SITE-E,account_manager,"At 07:12, an individual repeatedly tried badging at the chapel reader; access denied.",AC-04,P4,moderate,Access attempt indicator,Detect,False,attempt,chapel,1.0
INC-000620,2026-03-21T07:32:00,SITE-G,guard,Individual at main gate at 07:32 claimed to be an IT vendor but could not produce a work order or company ID.,VP-02,P3,high,Pretext for access to systems or restricted spaces,Protect,False,observation,main_gate,1.0
INC-000232,2026-03-21T09:50:00,SITE-D,guard,"At 09:50, a suspected theft was reported in the server room.",PR-01,P2,low,Minimal cyber-nexus (asset loss),N/A,True,observation,server_room,1.0
INC-000479,2026-03-21T15:59:00,SITE-G,account_manager,Subject attempted entry at the rear entrance at 15:59 without authorization and was turned away.,AC-04,P4,moderate,Access attempt indicator,Detect,False,attempt,rear_entrance,1.0
INC-000344,2026-03-22T07:33:00,SITE-B,guard,An item was reported missing from the administration office at 07:33.,PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,False,observation,administration_office,1.0
INC-000075,2026-03-22T22:53:00,SITE-A,guard,"At 22:53, minor vandalism was noted at the administration office.",PR-02,P3,none,No cyber-nexus,N/A,False,observation,administration_office,1.0
INC-000519,2026-03-22T23:54:00,SITE-G,supervisor,Graffiti was found on the exterior wall near the dormitory entrance at 23:54.,PR-02,P3,none,No cyber-nexus,N/A,True,observation,dormitory_entrance,1.0
INC-000173,2026-03-23T01:50:00,SITE-F,guard,An individual was observed climbing the perimeter fence near the courtyard at 01:50.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,courtyard,1.0
INC-000352,2026-03-23T02:33:00,SITE-F,guard,"At 02:33, a fire alarm activated in the server room; area checked and cleared.",PR-04,P3,none,No cyber-nexus (safety event),N/A,False,observation,server_room,1.0
INC-000435,2026-03-23T12:42:00,SITE-A,guard,Found the main gate door propped open with a wedge at 12:42; no personnel present.,AC-02,P1,high,Physical access path bypassing controls,Protect,False,success,main_gate,1.0
INC-000333,2026-03-23T17:10:00,SITE-C,guard,"At 17:10, motion reported in the main gate during a period with no scheduled activity.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,main_gate,1.0
INC-000533,2026-03-23T18:04:00,SITE-D,guard,An individual was observed climbing the perimeter fence near the parking lot at 18:04.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,parking_lot,1.0
INC-000266,2026-03-23T21:45:00,SITE-D,guard,An item was reported missing from the records room at 21:45.,PR-01,P2,low,Minimal cyber-nexus (asset loss),N/A,True,observation,records_room,1.0
INC-000144,2026-03-24T04:04:00,SITE-C,account_manager,"At 04:04, a suspected theft was reported in the library.",PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,True,observation,library,1.0
INC-000219,2026-03-24T04:20:00,SITE-C,guard,"At 04:20, minor vandalism was noted at the records room.",PR-02,P3,none,No cyber-nexus,N/A,False,observation,records_room,1.0
INC-000551,2026-03-24T06:29:00,SITE-B,guard,"At 06:29, a trespasser was noted crossing into the grounds at the rear entrance.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,rear_entrance,1.0
INC-000099,2026-03-24T08:01:00,SITE-C,account_manager,An unauthorized person was observed viewing a staff workstation screen in the chapel at 08:01.,IF-03,P4,moderate,Credential or information disclosure (visual),Protect,False,observation,chapel,1.0
INC-000294,2026-03-24T19:38:00,SITE-C,guard,"At 19:38, a suspected theft was reported in the parking lot.",PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,True,observation,parking_lot,1.0
INC-000564,2026-03-25T08:11:00,SITE-C,guard,Access log at rear entrance showed the same credential used at two separate points within minutes around 08:11.,AC-03,P3,high,Credential misuse / cloning / orphaned access,Protect,False,observation,rear_entrance,1.0
INC-000230,2026-03-25T10:10:00,SITE-C,guard,"At 10:10, minor vandalism was noted at the parking lot.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,parking_lot,1.0
INC-000441,2026-03-26T02:30:00,SITE-E,supervisor,An unauthorized person was observed viewing a staff workstation screen in the server room at 02:30.,IF-03,P2,moderate,Credential or information disclosure (visual),Protect,False,observation,server_room,1.0
INC-000455,2026-03-26T03:18:00,SITE-E,supervisor,An item was reported missing from the chapel at 03:18.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,chapel,1.0
INC-000617,2026-03-26T07:12:00,SITE-E,guard,Person observed inside the network closet at 07:12 without escort or work authorization.,IN-01,P1,critical,Direct access to infrastructure (compromise risk),Protect,False,observation,network_closet,1.0
INC-000496,2026-03-26T16:30:00,SITE-G,guard,Graffiti was found on the exterior wall near the rear entrance at 16:30.,PR-02,P3,none,No cyber-nexus,N/A,True,observation,rear_entrance,1.0
INC-000384,2026-03-26T19:15:00,SITE-E,supervisor,"At 19:15, documents marked sensitive were found exposed in the library.",IF-01,P4,moderate,Sensitive data / PII exposure,Protect,False,observation,library,1.0
INC-000152,2026-03-26T19:43:00,SITE-G,account_manager,"At 19:43, a subject lingered near the administration office, noting access points and staff patterns.",SV-03,P2,moderate,Pre-attack intelligence gathering,Identify,False,observation,administration_office,1.0
INC-000217,2026-03-26T20:01:00,SITE-D,guard,"At 20:01, motion reported in the cafeteria during a period with no scheduled activity.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,cafeteria,1.0
INC-000283,2026-03-26T20:42:00,SITE-A,supervisor,Access log at server room showed the same credential used at two separate points within minutes around 20:42.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,True,observation,server_room,1.0
INC-000115,2026-03-26T22:25:00,SITE-C,supervisor,"At 22:25, a trespasser was noted crossing into the grounds at the main gate.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000022,2026-03-27T01:14:00,SITE-A,guard,Observed an individual follow a badged person through the chapel access door at 01:14 without presenting credentials.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,True,observation,chapel,1.0
INC-000416,2026-03-27T04:53:00,SITE-B,guard,A slip-and-fall was reported in the courtyard at 04:53; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,courtyard,1.0
INC-000013,2026-03-27T05:50:00,SITE-B,account_manager,Visitor at the administration office at 05:50 declined to provide identification and had no record of appointment.,VP-01,P2,moderate,Unverified identity / potential pretext,Identify,False,attempt,administration_office,1.0
INC-000282,2026-03-27T07:04:00,SITE-B,guard,"Unexpected parcel left at the it office at 07:04, addressed to no known recipient.",VP-04,P2,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,it_office,1.0
INC-000586,2026-03-27T07:33:00,SITE-D,guard,"At 07:33, a suspected theft was reported in the network closet.",PR-01,P2,low,Minimal cyber-nexus (asset loss),N/A,True,observation,network_closet,1.0
INC-000215,2026-03-27T09:39:00,SITE-B,guard,An individual was observed climbing the perimeter fence near the main gate at 09:39.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
